DATE,HOUR,NC,SC,VA,KY,MD,NY,MI,CA,WA,WI
2018-04-13,02,46,50.0,39.0,38.0,43.0,36.0,40.0,23.0,39.0,33.0
2018-04-13,03,47,50.0,40.0,38.0,43.0,39.0,36.0,21.0,37.0,32.0
2018-04-13,04,48,50.0,41.0,38.0,43.0,37.0,35.0,20.0,37.0,32.0
2018-04-13,05,49,48.0,42.0,38.0,44.0,41.0,35.0,20.0,39.0,31.0
2018-04-13,06,49,50.0,44.0,39.0,44.0,42.0,34.0,24.0,41.0,30.0
2018-04-13,07,52,54.0,45.0,40.0,44.0,42.0,35.0,26.0,42.0,30.0
2018-04-13,08,54,59.0,46.0,41.0,44.0,42.0,37.0,25.0,43.0,30.0
2018-04-13,09,54,57.0,47.0,41.0,45.0,43.0,40.0,28.0,43.0,30.0
2018-04-13,10,54,54.0,48.0,41.0,45.0,42.0,42.0,29.0,43.0,30.0
2018-04-13,11,53,55.0,48.0,41.0,46.0,42.0,44.0,30.0,45.0,30.0
2018-04-13,12,52,52.0,46.0,41.0,46.0,42.0,45.0,33.0,46.0,29.0
2018-04-13,13,52,52.0,46.0,41.0,47.0,42.0,46.0,33.0,46.0,31.0
2018-04-13,14,51,52.0,46.0,40.0,47.0,41.0,45.0,34.0,46.0,31.0
2018-04-13,15,53,52.0,47.0,38.0,49.0,41.0,45.0,33.0,48.0,31.0
2018-04-13,16,52,52.0,47.0,37.0,49.0,42.0,46.0,31.0,46.0,30.0
2018-04-13,17,53,52.0,47.0,38.0,49.0,41.0,45.0,32.0,48.0,28.0
2018-04-13,18,54,52.0,48.0,38.0,48.0,40.0,45.0,34.0,46.0,25.0
2018-04-13,19,54,52.0,49.0,37.0,47.0,39.0,44.0,35.0,45.0,25.0
2018-04-13,20,55,52.0,50.0,38.0,47.0,40.0,42.0,35.0,44.0,24.0
2018-04-13,21,58,55.0,51.0,39.0,48.0,40.0,42.0,36.0,44.0,23.0
2018-04-13,22,58,55.0,52.0,40.0,49.0,40.0,41.0,36.0,44.0,25.0
2018-04-13,23,57,55.0,52.0,42.0,49.0,40.0,40.0,34.0,45.0,24.0
2018-04-15,00,64,63.0,59.0,61.0,48.0,22.0,29.0,36.0,41.0,17.0
2018-04-15,01,64,64.0,60.0,60.0,47.0,23.0,30.0,36.0,41.0,16.0
2018-04-15,02,63,64.0,61.0,61.0,46.0,23.0,29.0,35.0,41.0,16.0
2018-04-15,03,62,66.0,62.0,60.0,46.0,23.0,30.0,35.0,41.0,16.0
2018-04-15,04,62,66.0,62.0,59.0,46.0,24.0,30.0,34.0,40.0,16.0
2018-04-15,05,62,66.0,62.0,59.0,45.0,25.0,30.0,33.0,41.0,15.0
2018-04-15,06,63,68.0,63.0,59.0,44.0,25.0,31.0,32.0,41.0,15.0
2018-04-15,07,65,68.0,63.0,60.0,44.0,26.0,31.0,33.0,43.0,15.0
2018-04-15,08,67,68.0,65.0,60.0,44.0,27.0,31.0,28.0,42.0,15.0
2018-04-15,09,67,66.0,64.0,58.0,44.0,28.0,32.0,26.0,41.0,15.0
2018-04-15,10,67,64.0,63.0,58.0,44.0,25.0,33.0,26.0,43.0,15.0
2018-04-15,11,67,64.0,65.0,60.0,45.0,26.0,35.0,26.0,43.0,16.0
2018-04-15,12,66,64.0,63.0,62.0,44.0,25.0,36.0,24.0,43.0,16.0
2018-04-15,13,64,63.0,61.0,62.0,45.0,25.0,37.0,26.0,44.0,17.0
2018-04-15,14,70,63.0,67.0,57.0,43.0,26.0,38.0,26.0,43.0,19.0
2018-04-15,15,70,63.0,67.0,54.0,43.0,26.0,38.0,26.0,44.0,19.0
2018-04-15,16,67,63.0,66.0,54.0,43.0,25.0,38.0,34.0,45.0,18.0
2018-04-15,17,66,63.0,60.0,53.0,41.0,27.0,38.0,32.0,42.0,18.0
2018-04-15,18,66,63.0,58.0,52.0,41.0,28.0,38.0,32.0,43.0,18.0
2018-04-15,19,67,61.0,58.0,50.0,41.0,28.0,37.0,31.0,41.0,18.0
2018-04-15,20,68,55.0,61.0,48.0,41.0,28.0,37.0,31.0,42.0,18.0
2018-04-15,21,67,50.0,66.0,45.0,43.0,29.0,37.0,31.0,43.0,19.0
2018-04-15,22,67,48.0,66.0,44.0,43.0,28.0,37.0,30.0,43.0,19.0
2018-04-15,23,67,46.0,67.0,43.0,43.0,29.0,37.0,30.0,43.0,20.0
2018-04-17,00,27,30.0,28.0,24.0,25.0,31.0,28.0,25.0,42.0,18.0
2018-04-17,01,24,30.0,24.0,23.0,27.0,31.0,27.0,24.0,43.0,18.0
2018-04-17,02,24,32.0,21.0,23.0,27.0,31.0,25.0,22.0,42.0,18.0
2018-04-17,03,24,30.0,22.0,23.0,27.0,31.0,26.0,23.0,41.0,17.0
2018-04-17,04,24,30.0,24.0,23.0,26.0,31.0,24.0,21.0,40.0,18.0
2018-04-17,05,27,30.0,24.0,23.0,27.0,30.0,25.0,23.0,40.0,17.0
2018-04-17,06,27,32.0,24.0,23.0,27.0,31.0,24.0,25.0,40.0,18.0
2018-04-17,07,27,32.0,25.0,24.0,27.0,32.0,20.0,25.0,41.0,18.0
2018-04-17,08,27,32.0,24.0,24.0,26.0,33.0,23.0,23.0,41.0,19.0
2018-04-17,09,26,32.0,24.0,26.0,27.0,31.0,23.0,21.0,41.0,19.0
2018-04-17,10,28,32.0,25.0,27.0,26.0,31.0,22.0,21.0,41.0,20.0
2018-04-17,11,28,32.0,27.0,29.0,26.0,27.0,23.0,23.0,39.0,21.0
2018-04-17,12,29,34.0,28.0,31.0,27.0,25.0,24.0,21.0,38.0,21.0
2018-04-17,13,30,34.0,28.0,30.0,26.0,29.0,23.0,19.0,40.0,21.0
2018-04-17,14,31,36.0,27.0,32.0,24.0,25.0,23.0,18.0,38.0,22.0
2018-04-17,15,32,37.0,27.0,32.0,25.0,25.0,23.0,20.0,42.0,21.0
2018-04-17,16,32,41.0,28.0,32.0,25.0,25.0,23.0,21.0,41.0,22.0
2018-04-17,17,32,41.0,28.0,31.0,25.0,25.0,23.0,18.0,42.0,21.0
2018-04-17,18,34,41.0,33.0,30.0,25.0,24.0,22.0,21.0,43.0,22.0
2018-04-17,19,38,43.0,33.0,30.0,26.0,25.0,22.0,24.0,42.0,22.0
2018-04-17,20,38,43.0,32.0,30.0,24.0,25.0,21.0,25.0,42.0,22.0
2018-04-17,21,38,45.0,31.0,33.0,25.0,24.0,22.0,25.0,40.0,22.0
2018-04-17,22,39,45.0,31.0,33.0,24.0,20.0,21.0,26.0,41.0,22.0
2018-04-17,23,39,45.0,31.0,33.0,25.0,20.0,21.0,26.0,41.0,22.0
2018-04-30,00,39,37.0,33.0,28.0,29.0,34.0,29.0,30.0,46.0,23.0
2018-04-30,01,39,36.0,34.0,31.0,29.0,33.0,30.0,30.0,48.0,22.0
2018-04-30,02,38,36.0,35.0,31.0,28.0,33.0,27.0,29.0,46.0,22.0
2018-04-30,03,38,36.0,34.0,29.0,26.0,33.0,27.0,31.0,46.0,23.0
2018-04-30,04,37,34.0,34.0,30.0,23.0,32.0,28.0,32.0,45.0,24.0
2018-04-30,05,36,34.0,35.0,30.0,21.0,32.0,28.0,34.0,45.0,25.0
2018-04-30,06,38,36.0,36.0,30.0,20.0,33.0,32.0,36.0,45.0,26.0
2018-04-30,07,44,41.0,31.0,34.0,21.0,33.0,30.0,37.0,45.0,27.0
2018-04-30,08,45,37.0,24.0,33.0,19.0,35.0,27.0,38.0,45.0,30.0
2018-04-30,09,36,32.0,20.0,30.0,24.0,35.0,27.0,35.0,45.0,34.0
2018-04-30,10,35,30.0,19.0,29.0,18.0,36.0,25.0,38.0,46.0,39.0
2018-04-30,11,30,32.0,22.0,26.0,19.0,36.0,25.0,34.0,45.0,42.0
2018-04-30,12,30,32.0,22.0,25.0,20.0,36.0,24.0,35.0,46.0,44.0
2018-04-30,13,30,32.0,22.0,26.0,22.0,37.0,26.0,34.0,44.0,48.0
2018-04-30,14,27,32.0,22.0,18.0,21.0,37.0,27.0,35.0,46.0,49.0
2018-04-30,15,30,34.0,24.0,25.0,19.0,39.0,26.0,34.0,46.0,49.0
2018-04-30,16,30,36.0,25.0,27.0,23.0,38.0,28.0,36.0,46.0,48.0
2018-04-30,17,29,36.0,24.0,26.0,21.0,38.0,28.0,35.0,47.0,48.0
2018-04-30,18,31,37.0,25.0,22.0,24.0,39.0,31.0,35.0,47.0,46.0
2018-04-30,19,39,39.0,34.0,23.0,27.0,38.0,30.0,36.0,47.0,45.0
2018-04-30,20,40,37.0,33.0,26.0,29.0,37.0,32.0,37.0,47.0,45.0
2018-04-30,21,41,39.0,34.0,29.0,29.0,38.0,30.0,37.0,47.0,45.0
2018-04-30,22,39,43.0,36.0,29.0,29.0,37.0,31.0,36.0,45.0,44.0
2018-04-30,23,39,43.0,37.0,26.0,33.0,39.0,30.0,37.0,46.0,45.0
2018-05-01,00,38,41.0,38.0,28.0,34.0,39.0,32.0,35.0,46.0,45.0
2018-05-01,01,37,43.0,38.0,28.0,35.0,40.0,30.0,33.0,47.0,45.0
2018-05-01,02,37,41.0,38.0,30.0,34.0,40.0,34.0,31.0,46.0,45.0
2018-05-01,03,38,41.0,37.0,30.0,34.0,40.0,33.0,31.0,45.0,44.0
2018-05-01,04,38,41.0,38.0,31.0,34.0,40.0,33.0,30.0,44.0,44.0
2018-05-01,05,39,41.0,39.0,31.0,36.0,40.0,32.0,32.0,46.0,43.0
2018-05-01,06,42,41.0,43.0,32.0,41.0,40.0,36.0,34.0,46.0,44.0
2018-05-01,07,43,48.0,35.0,33.0,35.0,40.0,37.0,35.0,45.0,45.0
2018-05-01,08,45,50.0,35.0,37.0,34.0,37.0,37.0,34.0,45.0,47.0
2018-05-01,09,45,46.0,28.0,38.0,33.0,34.0,39.0,36.0,45.0,48.0
2018-05-01,10,33,46.0,27.0,41.0,35.0,32.0,43.0,35.0,46.0,49.0
2018-05-01,11,35,45.0,27.0,42.0,34.0,33.0,43.0,34.0,46.0,50.0
2018-05-01,12,37,41.0,28.0,42.0,33.0,31.0,43.0,34.0,46.0,50.0
2018-05-01,13,36,41.0,28.0,40.0,38.0,28.0,42.0,33.0,45.0,51.0
2018-05-01,14,36,43.0,29.0,37.0,37.0,32.0,40.0,30.0,45.0,53.0
2018-05-01,15,36,43.0,29.0,38.0,36.0,34.0,44.0,29.0,45.0,53.0
2018-05-01,16,36,41.0,27.0,35.0,38.0,32.0,44.0,36.0,46.0,53.0
2018-05-01,17,40,43.0,31.0,34.0,38.0,34.0,43.0,36.0,45.0,53.0
2018-05-01,18,43,43.0,44.0,34.0,37.0,39.0,43.0,33.0,43.0,53.0
2018-05-01,19,47,45.0,45.0,33.0,39.0,41.0,43.0,34.0,43.0,53.0
2018-05-01,20,46,46.0,44.0,33.0,41.0,42.0,42.0,34.0,43.0,51.0
2018-05-01,21,47,46.0,44.0,35.0,44.0,38.0,41.0,33.0,42.0,52.0
2018-05-01,22,47,46.0,43.0,32.0,46.0,39.0,41.0,31.0,43.0,54.0
2018-05-01,23,47,50.0,44.0,34.0,45.0,38.0,41.0,32.0,43.0,53.0
2018-05-03,00,48,54.0,49.0,54.0,52.0,50.0,62.0,35.0,46.0,45.0
2018-05-03,01,48,54.0,50.0,54.0,53.0,51.0,62.0,35.0,43.0,44.0
2018-05-03,02,49,54.0,51.0,54.0,53.0,51.0,62.0,33.0,44.0,42.0
2018-05-03,03,50,54.0,51.0,54.0,52.0,52.0,60.0,33.0,44.0,41.0
2018-05-03,04,52,54.0,51.0,54.0,52.0,52.0,60.0,31.0,44.0,41.0
2018-05-03,05,53,52.0,51.0,54.0,54.0,50.0,60.0,34.0,45.0,40.0
2018-05-03,06,56,52.0,52.0,54.0,57.0,48.0,60.0,38.0,47.0,39.0
2018-05-03,07,57,57.0,53.0,55.0,55.0,50.0,60.0,38.0,47.0,39.0
2018-05-03,08,57,59.0,55.0,56.0,55.0,52.0,61.0,38.0,50.0,39.0
2018-05-03,09,58,57.0,55.0,57.0,58.0,56.0,63.0,37.0,50.0,40.0
2018-05-03,10,57,59.0,57.0,56.0,57.0,56.0,64.0,37.0,49.0,43.0
2018-05-03,11,56,57.0,57.0,56.0,58.0,58.0,65.0,36.0,49.0,43.0
2018-05-03,12,57,52.0,58.0,55.0,58.0,57.0,65.0,35.0,49.0,44.0
2018-05-03,13,57,50.0,58.0,54.0,58.0,58.0,63.0,31.0,51.0,45.0
2018-05-03,14,54,46.0,57.0,56.0,59.0,58.0,64.0,34.0,54.0,45.0
2018-05-03,15,55,50.0,56.0,57.0,58.0,58.0,63.0,36.0,54.0,46.0
2018-05-03,16,54,50.0,57.0,57.0,58.0,58.0,64.0,35.0,53.0,47.0
2018-05-03,17,53,50.0,58.0,56.0,57.0,58.0,64.0,42.0,52.0,46.0
2018-05-03,18,54,52.0,58.0,57.0,61.0,57.0,65.0,41.0,50.0,47.0
2018-05-03,19,55,52.0,58.0,58.0,59.0,57.0,64.0,41.0,48.0,47.0
2018-05-03,20,55,52.0,58.0,58.0,58.0,58.0,64.0,40.0,48.0,48.0
2018-05-03,21,58,54.0,56.0,58.0,58.0,58.0,64.0,40.0,47.0,47.0
2018-05-03,22,59,55.0,56.0,58.0,59.0,59.0,64.0,43.0,47.0,47.0
2018-05-03,23,58,55.0,55.0,58.0,59.0,61.0,64.0,41.0,46.0,47.0
2018-05-04,00,57,55.0,54.0,58.0,60.0,61.0,63.0,41.0,48.0,47.0
2018-05-04,01,58,55.0,54.0,57.0,60.0,60.0,63.0,40.0,46.0,47.0
2018-05-04,02,58,55.0,54.0,56.0,60.0,61.0,63.0,38.0,46.0,47.0
2018-05-04,03,58,57.0,54.0,55.0,60.0,61.0,62.0,38.0,46.0,47.0
2018-05-04,04,58,57.0,54.0,55.0,60.0,61.0,61.0,38.0,46.0,47.0
2018-05-04,05,58,57.0,54.0,54.0,62.0,61.0,61.0,39.0,46.0,47.0
2018-05-04,06,58,57.0,54.0,54.0,63.0,62.0,60.0,44.0,45.0,48.0
2018-05-04,07,59,59.0,56.0,55.0,62.0,62.0,61.0,42.0,46.0,49.0
2018-05-04,08,59,59.0,57.0,56.0,61.0,64.0,61.0,42.0,46.0,53.0
2018-05-04,09,60,59.0,59.0,58.0,62.0,65.0,60.0,41.0,45.0,53.0
2018-05-04,10,59,59.0,60.0,59.0,62.0,63.0,57.0,42.0,46.0,48.0
2018-05-04,11,59,59.0,59.0,60.0,62.0,64.0,56.0,42.0,46.0,42.0
2018-05-04,12,59,57.0,59.0,61.0,63.0,63.0,50.0,43.0,48.0,40.0
2018-05-04,13,58,57.0,60.0,61.0,63.0,61.0,49.0,40.0,48.0,39.0
2018-05-04,14,56,55.0,59.0,61.0,64.0,61.0,48.0,42.0,49.0,38.0
2018-05-04,15,56,55.0,59.0,63.0,63.0,63.0,47.0,41.0,47.0,35.0
2018-05-04,16,56,55.0,59.0,66.0,63.0,65.0,48.0,41.0,48.0,38.0
2018-05-04,17,55,54.0,59.0,67.0,62.0,63.0,48.0,41.0,47.0,36.0
2018-05-04,18,55,54.0,59.0,67.0,62.0,61.0,49.0,41.0,45.0,37.0
2018-05-04,19,55,55.0,59.0,67.0,63.0,59.0,50.0,36.0,45.0,37.0
2018-05-04,20,54,55.0,57.0,67.0,63.0,56.0,50.0,35.0,45.0,34.0
2018-05-04,21,58,55.0,57.0,67.0,61.0,50.0,50.0,40.0,45.0,39.0
2018-05-04,22,58,55.0,58.0,67.0,62.0,43.0,50.0,41.0,45.0,38.0
2018-05-04,23,58,59.0,58.0,66.0,55.0,41.0,49.0,41.0,44.0,38.0
2018-05-05,00,59,59.0,59.0,65.0,54.0,39.0,49.0,41.0,43.0,36.0
2018-05-05,01,57,61.0,59.0,65.0,52.0,39.0,49.0,42.0,43.0,37.0
2018-05-05,02,57,61.0,60.0,64.0,50.0,38.0,48.0,41.0,43.0,40.0
2018-05-05,03,58,59.0,60.0,64.0,48.0,39.0,48.0,40.0,42.0,40.0
2018-05-05,04,58,59.0,61.0,64.0,43.0,39.0,48.0,39.0,41.0,38.0
2018-05-05,05,58,61.0,60.0,63.0,45.0,40.0,48.0,40.0,39.0,37.0
2018-05-05,06,60,61.0,58.0,63.0,45.0,41.0,49.0,44.0,43.0,37.0
2018-05-05,07,60,61.0,56.0,63.0,46.0,42.0,51.0,46.0,48.0,34.0
2018-05-05,08,60,61.0,54.0,63.0,45.0,43.0,51.0,42.0,48.0,32.0
2018-05-05,09,61,61.0,54.0,64.0,47.0,45.0,52.0,44.0,51.0,31.0
2018-05-05,10,62,61.0,53.0,65.0,45.0,45.0,53.0,44.0,51.0,30.0
2018-05-05,11,61,59.0,51.0,65.0,42.0,42.0,52.0,41.0,52.0,32.0
2018-05-05,12,61,61.0,53.0,65.0,42.0,38.0,48.0,42.0,53.0,33.0
2018-05-05,13,62,61.0,51.0,65.0,43.0,36.0,50.0,39.0,53.0,34.0
2018-05-05,14,62,61.0,53.0,65.0,40.0,40.0,49.0,39.0,52.0,33.0
2018-05-05,15,62,59.0,53.0,65.0,43.0,38.0,48.0,32.0,53.0,33.0
2018-05-05,16,62,55.0,52.0,64.0,50.0,40.0,49.0,31.0,53.0,33.0
2018-05-05,17,62,55.0,53.0,63.0,50.0,42.0,49.0,38.0,51.0,31.0
2018-05-05,18,65,55.0,54.0,63.0,48.0,41.0,51.0,43.0,50.0,39.0
2018-05-05,19,64,59.0,54.0,62.0,51.0,45.0,52.0,42.0,48.0,42.0
2018-05-05,20,62,59.0,53.0,61.0,54.0,45.0,52.0,42.0,49.0,42.0
2018-05-05,21,60,59.0,52.0,57.0,52.0,47.0,50.0,43.0,50.0,37.0
2018-05-05,22,63,59.0,53.0,57.0,53.0,42.0,49.0,41.0,51.0,38.0
2018-05-05,23,63,59.0,51.0,57.0,53.0,41.0,51.0,40.0,49.0,39.0
2018-05-12,00,65,61.0,65.0,58.0,58.0,31.0,42.0,35.0,45.0,32.0
2018-05-12,01,65,61.0,65.0,59.0,58.0,30.0,42.0,36.0,46.0,33.0
2018-05-12,02,63,61.0,64.0,60.0,56.0,29.0,42.0,36.0,45.0,30.0
2018-05-12,03,63,59.0,64.0,60.0,54.0,29.0,42.0,36.0,45.0,31.0
2018-05-12,04,63,61.0,64.0,60.0,54.0,30.0,43.0,36.0,43.0,31.0
2018-05-12,05,62,61.0,64.0,60.0,55.0,30.0,43.0,39.0,43.0,31.0
2018-05-12,06,63,61.0,65.0,60.0,55.0,32.0,42.0,39.0,49.0,31.0
2018-05-12,07,63,63.0,65.0,60.0,58.0,33.0,43.0,37.0,51.0,31.0
2018-05-12,08,64,63.0,66.0,61.0,57.0,38.0,44.0,36.0,52.0,30.0
2018-05-12,09,65,63.0,66.0,62.0,60.0,41.0,44.0,36.0,53.0,26.0
2018-05-12,10,64,61.0,67.0,61.0,61.0,40.0,44.0,35.0,54.0,26.0
2018-05-12,11,66,61.0,65.0,61.0,61.0,43.0,45.0,35.0,56.0,25.0
2018-05-12,12,67,59.0,65.0,60.0,64.0,44.0,46.0,35.0,56.0,27.0
2018-05-12,13,67,59.0,64.0,60.0,63.0,45.0,46.0,37.0,56.0,25.0
2018-05-12,14,66,59.0,63.0,60.0,66.0,45.0,46.0,36.0,54.0,24.0
2018-05-12,15,64,59.0,61.0,60.0,65.0,44.0,47.0,36.0,54.0,27.0
2018-05-12,16,65,61.0,62.0,58.0,65.0,45.0,47.0,36.0,49.0,31.0
2018-05-12,17,67,63.0,62.0,59.0,64.0,45.0,47.0,37.0,50.0,32.0
2018-05-12,18,68,64.0,63.0,58.0,64.0,45.0,47.0,36.0,49.0,32.0
2018-05-12,19,69,64.0,62.0,57.0,63.0,45.0,46.0,33.0,48.0,33.0
2018-05-12,20,70,66.0,62.0,57.0,63.0,44.0,47.0,29.0,48.0,34.0
2018-05-12,21,65,64.0,62.0,58.0,63.0,43.0,47.0,31.0,47.0,33.0
2018-05-12,22,61,68.0,63.0,57.0,63.0,43.0,47.0,33.0,49.0,38.0
2018-05-12,23,60,66.0,62.0,58.0,63.0,43.0,47.0,35.0,48.0,36.0
2018-06-10,00,68,70.0,67.0,68.0,66.0,48.0,57.0,32.0,46.0,50.0
2018-06-10,01,69,70.0,67.0,68.0,68.0,46.0,58.0,30.0,46.0,50.0
2018-06-10,02,68,68.0,67.0,68.0,68.0,49.0,58.0,31.0,43.0,51.0
2018-06-10,03,68,68.0,66.0,68.0,70.0,48.0,59.0,29.0,43.0,52.0
2018-06-10,04,66,68.0,66.0,68.0,68.0,47.0,59.0,31.0,45.0,52.0
2018-06-10,05,66,66.0,66.0,67.0,67.0,48.0,60.0,33.0,44.0,52.0
2018-06-10,06,68,68.0,67.0,68.0,68.0,48.0,59.0,35.0,45.0,53.0
2018-06-10,07,72,70.0,68.0,67.0,68.0,48.0,61.0,34.0,46.0,53.0
2018-06-10,08,72,70.0,69.0,68.0,68.0,40.0,61.0,35.0,46.0,54.0
2018-06-10,09,71,70.0,69.0,68.0,68.0,40.0,62.0,32.0,46.0,53.0
2018-06-10,10,70,70.0,70.0,68.0,68.0,39.0,63.0,31.0,47.0,52.0
2018-06-10,11,69,68.0,71.0,69.0,67.0,40.0,64.0,33.0,42.0,52.0
2018-06-10,12,68,64.0,72.0,68.0,66.0,41.0,64.0,31.0,47.0,50.0
2018-06-10,13,69,66.0,72.0,66.0,66.0,42.0,65.0,28.0,46.0,48.0
2018-06-10,14,68,68.0,71.0,68.0,66.0,41.0,64.0,30.0,52.0,51.0
2018-06-10,15,67,70.0,69.0,67.0,64.0,42.0,63.0,32.0,43.0,53.0
2018-06-10,16,66,70.0,74.0,67.0,63.0,44.0,62.0,33.0,48.0,50.0
2018-06-10,17,67,70.0,68.0,66.0,59.0,48.0,61.0,34.0,47.0,49.0
2018-06-10,18,68,70.0,68.0,68.0,58.0,46.0,61.0,34.0,47.0,47.0
2018-06-10,19,71,70.0,69.0,69.0,56.0,44.0,60.0,37.0,46.0,45.0
2018-06-10,20,72,72.0,69.0,69.0,56.0,46.0,60.0,38.0,45.0,44.0
2018-06-10,21,73,64.0,69.0,69.0,55.0,41.0,59.0,36.0,44.0,43.0
2018-06-10,22,73,63.0,69.0,68.0,59.0,37.0,59.0,37.0,45.0,43.0
2018-06-10,23,73,66.0,68.0,66.0,59.0,37.0,59.0,38.0,45.0,41.0
2018-07-04,00,71,72.0,73.0,76.0,72.0,68.0,72.0,38.0,48.0,59.0
2018-07-04,01,72,72.0,72.0,75.0,73.0,68.0,72.0,38.0,49.0,60.0
2018-07-04,02,71,72.0,72.0,75.0,73.0,68.0,70.0,36.0,49.0,59.0
2018-07-04,03,72,72.0,72.0,73.0,73.0,68.0,70.0,35.0,48.0,61.0
2018-07-04,04,72,72.0,71.0,73.0,73.0,67.0,69.0,35.0,48.0,62.0
2018-07-04,05,72,72.0,72.0,73.0,73.0,67.0,71.0,38.0,50.0,64.0
2018-07-04,06,73,72.0,75.0,74.0,75.0,68.0,72.0,38.0,53.0,68.0
2018-07-04,07,76,72.0,75.0,76.0,75.0,69.0,72.0,39.0,54.0,69.0
2018-07-04,08,74,72.0,74.0,76.0,77.0,69.0,72.0,35.0,55.0,69.0
2018-07-04,09,75,70.0,73.0,74.0,77.0,69.0,71.0,33.0,58.0,71.0
2018-07-04,10,74,68.0,72.0,74.0,77.0,69.0,70.0,33.0,59.0,72.0
2018-07-04,11,73,68.0,72.0,75.0,72.0,68.0,70.0,33.0,59.0,73.0
2018-07-04,12,74,68.0,73.0,74.0,70.0,67.0,69.0,35.0,59.0,72.0
2018-07-04,13,75,68.0,72.0,72.0,72.0,65.0,69.0,35.0,60.0,69.0
2018-07-04,14,73,70.0,73.0,72.0,72.0,64.0,69.0,35.0,59.0,68.0
2018-07-04,15,73,72.0,74.0,73.0,71.0,66.0,70.0,36.0,59.0,66.0
2018-07-04,16,75,72.0,74.0,74.0,72.0,67.0,70.0,42.0,60.0,67.0
2018-07-04,17,74,70.0,73.0,72.0,73.0,65.0,71.0,46.0,60.0,71.0
2018-07-04,18,78,70.0,74.0,68.0,71.0,68.0,71.0,46.0,59.0,74.0
2018-07-04,19,76,70.0,74.0,72.0,72.0,71.0,74.0,45.0,60.0,70.0
2018-07-04,20,76,70.0,73.0,72.0,73.0,69.0,74.0,44.0,59.0,71.0
2018-07-04,21,76,70.0,73.0,72.0,74.0,69.0,73.0,43.0,58.0,70.0
2018-07-04,22,75,70.0,73.0,71.0,74.0,69.0,74.0,45.0,56.0,70.0
2018-07-04,23,74,70.0,72.0,71.0,75.0,68.0,73.0,45.0,56.0,68.0
2018-12-11,00,27,34.0,18.0,26.0,20.0,11.0,19.0,13.0,40.0,17.0
2018-12-11,01,27,34.0,19.0,24.0,20.0,10.0,19.0,15.0,40.0,18.0
2018-12-11,02,27,34.0,21.0,25.0,18.0,10.0,20.0,15.0,40.0,18.0
2018-12-11,03,27,34.0,22.0,25.0,16.0,10.0,20.0,13.0,40.0,18.0
2018-12-11,04,27,32.0,21.0,26.0,16.0,9.0,21.0,17.0,39.0,18.0
2018-12-11,05,27,32.0,20.0,25.0,16.0,10.0,21.0,15.0,40.0,18.0
2018-12-11,06,27,32.0,18.0,24.0,18.0,9.0,22.0,16.0,41.0,18.0
2018-12-11,07,27,30.0,19.0,23.0,18.0,9.0,22.0,21.0,41.0,18.0
2018-12-11,08,27,32.0,21.0,23.0,25.0,13.0,22.0,24.0,43.0,19.0
2018-12-11,09,27,34.0,24.0,25.0,23.0,15.0,23.0,28.0,43.0,20.0
2018-12-11,10,28,39.0,23.0,27.0,23.0,16.0,22.0,29.0,44.0,21.0
2018-12-11,11,27,37.0,23.0,25.0,21.0,16.0,22.0,28.0,44.0,21.0
2018-12-11,12,28,37.0,22.0,24.0,19.0,16.0,23.0,28.0,45.0,21.0
2018-12-11,13,27,36.0,22.0,22.0,19.0,16.0,24.0,28.0,46.0,21.0
2018-12-11,14,26,34.0,22.0,21.0,19.0,16.0,24.0,31.0,46.0,21.0
2018-12-11,15,25,34.0,22.0,22.0,23.0,16.0,24.0,31.0,46.0,22.0
2018-12-11,16,25,32.0,28.0,22.0,23.0,17.0,24.0,28.0,46.0,21.0
2018-12-11,17,25,34.0,26.0,23.0,21.0,17.0,24.0,29.0,43.0,21.0
2018-12-11,18,26,36.0,25.0,24.0,21.0,17.0,24.0,28.0,43.0,21.0
2018-12-11,19,28,34.0,24.0,24.0,19.0,17.0,23.0,29.0,43.0,21.0
2018-12-11,20,26,36.0,22.0,23.0,20.0,18.0,24.0,29.0,39.0,21.0
2018-12-11,21,25,34.0,22.0,22.0,19.0,18.0,24.0,30.0,39.0,21.0
2018-12-11,22,24,34.0,21.0,21.0,19.0,20.0,24.0,32.0,38.0,21.0
2018-12-11,23,24,32.0,20.0,19.0,23.0,20.0,21.0,37.0,38.0,22.0
2019-12-18,00,38,37.0,29.0,26.0,27.0,23.0,21.0,16.0,38.0,-7.0
2019-12-18,01,37,37.0,28.0,24.0,27.0,22.0,21.0,17.0,38.0,-8.0
2019-12-18,02,36,36.0,27.0,25.0,23.0,21.0,22.0,17.0,37.0,-9.0
2019-12-18,03,34,32.0,27.0,24.0,23.0,19.0,21.0,14.0,38.0,-11.0
2019-12-18,04,33,32.0,25.0,24.0,20.0,18.0,20.0,14.0,37.0,-14.0
2019-12-18,05,32,30.0,24.0,24.0,21.0,20.0,17.0,15.0,37.0,-13.0
2019-12-18,06,31,28.0,23.0,23.0,21.0,21.0,16.0,14.0,37.0,-16.0
2019-12-18,07,30,27.0,24.0,23.0,22.0,19.0,12.0,16.0,36.0,-16.0
2019-12-18,08,30,27.0,23.0,23.0,23.0,20.0,8.0,16.0,36.0,-17.0
2019-12-18,09,29,27.0,24.0,24.0,21.0,22.0,5.0,18.0,37.0,-13.0
